OID,CID,Lat,Long,together
413,3,-119.3624784,33.38862819,"(-119.36247844,33.38862819)"
414,3,-119.4216061,32.06240825,"(-119.42160614,32.06240825)"
415,3,-124.2467266,39.03311133,"(-124.24672664,39.03311133)"
416,3,-123.7470938,35.48878621,"(-123.74709375,35.48878621)"
417,3,-125.3943329,39.89828758,"(-125.39433286,39.89828758)"
418,3,-121.2717533,34.80258041,"(-121.27175333,34.80258041)"
419,3,-124.2901254,38.57185271,"(-124.29012544,38.57185271)"
420,3,-119.9830415,32.49160515,"(-119.98304146,32.49160515)"
421,3,-124.9993848,40.9628336,"(-124.99938484,40.9628336)"
422,3,-125.4892177,41.59311403,"(-125.48921774,41.59311403)"
423,3,-118.9731392,32.79097893,"(-118.97313916,32.79097893)"
424,3,-123.2487525,35.4994131,"(-123.2487525,35.4994131)"
425,3,-120.8654109,32.62716931,"(-120.86541086,32.62716931)"
426,3,-124.8311378,39.59582776,"(-124.83113777,39.59582776)"
427,3,-127.1383023,41.48202753,"(-127.13830227,41.48202753)"
428,3,-119.8403603,32.32809598,"(-119.84036031,32.32809598)"
429,3,-122.4556879,35.7955281,"(-122.45568793,35.7955281)"
430,3,-125.3399761,39.66491025,"(-125.33997609,39.66491025)"
431,3,-119.9261783,34.40997742,"(-119.92617828,34.40997742)"
432,3,-124.8532122,36.32184657,"(-124.85321219,36.32184657)"
433,3,-124.1968062,36.72580861,"(-124.1968062,36.72580861)"
434,3,-121.543727,33.72311598,"(-121.54372697,33.72311598)"
435,3,-120.3009859,32.45565006,"(-120.30098594,32.45565006)"
436,3,-121.4752464,35.83269991,"(-121.47524637,35.83269991)"
437,3,-118.9599069,31.76875216,"(-118.95990693,31.76875216)"
438,3,-120.6668562,34.4841881,"(-120.66685623,34.4841881)"
439,3,-124.9885409,40.03628295,"(-124.98854089,40.03628295)"
440,3,-126.8721077,38.6502465,"(-126.87210772,38.6502465)"
441,3,-126.4892305,38.14627633,"(-126.48923054,38.14627633)"
442,3,-124.2777472,37.90430098,"(-124.27774716,37.90430098)"
443,3,-124.478532,38.85981728,"(-124.47853196,38.85981728)"
444,3,-122.7843215,35.93752282,"(-122.78432146,35.93752282)"
445,3,-119.4012528,32.82262072,"(-119.40125281,32.82262072)"
446,3,-121.4130288,32.55636646,"(-121.41302878,32.55636646)"
447,3,-122.0166545,32.73804746,"(-122.01665449,32.73804746)"
448,3,-126.1115233,41.54960331,"(-126.11152334,41.54960331)"
449,3,-122.4961627,36.41188901,"(-122.49616265,36.41188901)"
450,3,-125.3004004,37.67598725,"(-125.30040037,37.67598725)"
451,3,-121.9506707,36.16067025,"(-121.95067065,36.16067025)"
452,3,-118.5492468,33.09470396,"(-118.54924681,33.09470396)"
453,3,-124.0599574,40.01092143,"(-124.05995736,40.01092143)"
454,3,-125.0564461,37.55738444,"(-125.05644613,37.55738444)"
455,3,-126.4945127,38.70377921,"(-126.49451273,38.70377921)"
456,3,-119.6331463,34.26296984,"(-119.63314625,34.26296984)"
457,3,-124.732198,40.66673808,"(-124.73219801,40.66673808)"
458,3,-121.951886,33.07685227,"(-121.95188597,33.07685227)"
459,3,-122.6313085,34.77913747,"(-122.63130845,34.77913747)"
460,3,-117.3292108,32.65574096,"(-117.32921078,32.65574096)"
461,3,-126.1813417,39.82815086,"(-126.18134165,39.82815086)"
462,3,-123.2900999,36.68538353,"(-123.2900999,36.68538353)"
463,3,-119.671012,32.40531343,"(-119.671012,32.40531343)"
464,3,-121.6298791,35.1126027,"(-121.62987909,35.1126027)"
465,3,-125.7057503,41.18671523,"(-125.70575026,41.18671523)"
466,3,-121.6284115,31.74472458,"(-121.62841148,31.74472458)"
467,3,-124.6879829,36.34989237,"(-124.68798289,36.34989237)"
468,3,-123.2865572,34.44245664,"(-123.2865572,34.44245664)"
469,3,-121.829539,35.68244055,"(-121.82953904,35.68244055)"
470,3,-121.0595471,34.95188827,"(-121.05954712,34.95188827)"
471,3,-125.3862254,38.47830912,"(-125.38622537,38.47830912)"
472,3,-122.5848721,36.01307321,"(-122.58487212,36.01307321)"
473,3,-122.2693641,34.54237497,"(-122.26936406,34.54237497)"
474,3,-124.5306888,41.03298031,"(-124.53068882,41.03298031)"
475,3,-121.4989247,34.06118254,"(-121.49892471,34.06118254)"
476,3,-118.6824664,31.12296499,"(-118.68246644,31.12296499)"
477,3,-122.8216791,36.28699571,"(-122.82167906,36.28699571)"
478,3,-118.292237,31.90797969,"(-118.29223701,31.90797969)"
479,3,-124.0281761,37.85150895,"(-124.0281761,37.85150895)"
480,3,-122.9636533,37.51241304,"(-122.96365329,37.51241304)"
481,3,-124.1394685,38.87057351,"(-124.13946849,38.87057351)"
482,3,-125.1171723,37.63678672,"(-125.11717231,37.63678672)"
483,3,-125.2403005,38.05128773,"(-125.24030046,38.05128773)"
484,3,-122.403785,35.98937114,"(-122.40378499,35.98937114)"
485,3,-124.1639551,39.93360401,"(-124.16395508,39.93360401)"
486,3,-125.6599042,37.44458326,"(-125.65990423,37.44458326)"
487,3,-124.2743387,38.09374909,"(-124.27433866,38.09374909)"
488,3,-124.5887534,39.51936857,"(-124.58875335,39.51936857)"
489,3,-125.851459,38.38787357,"(-125.85145901,38.38787357)"
490,3,-121.9548632,35.10173361,"(-121.95486315,35.10173361)"
491,3,-119.5691438,32.52585717,"(-119.5691438,32.52585717)"
492,3,-121.5500102,32.62802758,"(-121.55001023,32.62802758)"
493,3,-124.4974169,40.01253825,"(-124.49741688,40.01253825)"
494,3,-120.534153,31.57954713,"(-120.53415302,31.57954713)"
495,3,-126.1598206,38.49178351,"(-126.15982056,38.49178351)"
496,3,-118.534084,33.47583308,"(-118.534084,33.47583308)"
497,3,-126.6166986,39.76825849,"(-126.61669863,39.76825849)"
498,3,-119.841119,32.53306831,"(-119.84111902,32.53306831)"
499,3,-119.2743285,33.1089385,"(-119.27432851,33.1089385)"
500,3,-120.5355646,34.25854026,"(-120.53556457,34.25854026)"
501,3,-122.9125933,34.80622497,"(-122.91259327,34.80622497)"
502,3,-125.1155662,39.22713335,"(-125.1155662,39.22713335)"
503,3,-125.2002219,38.15870462,"(-125.20022191,38.15870462)"
504,3,-124.2115341,39.5429845,"(-124.21153405,39.5429845)"
505,3,-125.8780331,39.14779796,"(-125.8780331,39.14779796)"
506,3,-118.1953631,33.49796343,"(-118.19536306,33.49796343)"
507,3,-123.263149,36.03831614,"(-123.26314897,36.03831614)"
508,3,-121.6802514,35.99633712,"(-121.68025142,35.99633712)"
509,3,-119.6868892,32.10512571,"(-119.68688915,32.10512571)"
510,3,-121.5654838,33.7184784,"(-121.56548375,33.7184784)"
511,3,-121.609806,33.18907673,"(-121.60980597,33.18907673)"
512,3,-125.2165615,36.84974545,"(-125.21656147,36.84974545)"
513,3,-125.6045733,41.48116332,"(-125.60457332,41.48116332)"
514,3,-123.4227346,34.04392183,"(-123.42273463,34.04392183)"
515,3,-123.101164,37.26315296,"(-123.10116403,37.26315296)"
516,3,-126.248167,38.73016691,"(-126.24816704,38.73016691)"
517,3,-119.5201806,31.71082052,"(-119.5201806,31.71082052)"
518,3,-121.4685493,32.26178749,"(-121.46854932,32.26178749)"
519,3,-125.2114533,41.58500669,"(-125.21145327,41.58500669)"
520,3,-123.4262959,36.2974514,"(-123.42629585,36.2974514)"
521,3,-120.4527449,32.08712675,"(-120.45274485,32.08712675)"
522,3,-125.1890352,39.51882495,"(-125.18903524,39.51882495)"
523,3,-121.4080366,34.33214391,"(-121.40803664,34.33214391)"
524,3,-123.9880668,37.50566394,"(-123.98806682,37.50566394)"
525,3,-125.9161271,37.95388955,"(-125.91612709,37.95388955)"
526,3,-117.6137794,33.13874871,"(-117.61377942,33.13874871)"
527,3,-119.6848767,31.59051136,"(-119.68487671,31.59051136)"
528,3,-125.0617291,40.31623522,"(-125.06172905,40.31623522)"
529,3,-121.7818602,32.07948809,"(-121.78186023,32.07948809)"
530,3,-124.7839308,37.94208515,"(-124.78393077,37.94208515)"
531,3,-125.0925976,36.41435598,"(-125.0925976,36.41435598)"
532,3,-126.5043461,41.43445551,"(-126.50434611,41.43445551)"
533,3,-123.2075605,34.03960576,"(-123.20756045,34.03960576)"
534,3,-118.9391982,31.91817177,"(-118.93919823,31.91817177)"
535,3,-121.3382456,31.48440773,"(-121.3382456,31.48440773)"
536,3,-122.3517785,35.85211852,"(-122.35177853,35.85211852)"
537,3,-122.4476069,34.57067734,"(-122.44760689,34.57067734)"
538,3,-124.2522245,35.50710605,"(-124.2522245,35.50710605)"
539,3,-119.6925785,32.99487873,"(-119.69257852,32.99487873)"
540,3,-123.2140213,35.00928367,"(-123.21402128,35.00928367)"
541,3,-122.9631295,35.38782546,"(-122.96312948,35.38782546)"
542,3,-122.3848841,33.15613067,"(-122.38488412,33.15613067)"
543,3,-126.7323163,38.62080869,"(-126.73231629,38.62080869)"
544,3,-127.1505971,41.68547636,"(-127.15059708,41.68547636)"
545,3,-119.2885017,32.59370224,"(-119.28850171,32.59370224)"
546,3,-124.1783259,41.5814937,"(-124.17832592,41.5814937)"
547,3,-122.5017583,35.5165146,"(-122.50175829,35.5165146)"
548,3,-120.947366,34.73115565,"(-120.94736599,34.73115565)"
549,3,-123.980766,37.11439109,"(-123.98076598,37.11439109)"
550,3,-127.1383104,41.44915152,"(-127.13831041,41.44915152)"
551,3,-120.3188006,33.99492723,"(-120.31880062,33.99492723)"
552,3,-123.0672218,35.70003425,"(-123.06722177,35.70003425)"
553,3,-124.764372,40.94060412,"(-124.76437196,40.94060412)"
554,3,-119.7657456,31.85569105,"(-119.76574562,31.85569105)"
555,3,-125.6086222,36.98966039,"(-125.60862218,36.98966039)"
556,3,-123.74528,36.86309818,"(-123.74527999,36.86309818)"
557,3,-123.6228992,37.90726681,"(-123.62289915,37.90726681)"
558,3,-125.0130343,38.72369105,"(-125.01303433,38.72369105)"
559,3,-124.9205711,38.09597653,"(-124.92057113,38.09597653)"
560,3,-122.928651,38.05506621,"(-122.92865097,38.05506621)"
561,3,-124.2879854,36.68199175,"(-124.28798541,36.68199175)"
562,3,-117.3752027,32.9170616,"(-117.3752027,32.9170616)"
563,3,-125.1202118,37.69720667,"(-125.12021177,37.69720667)"
564,3,-119.511623,31.73317845,"(-119.511623,31.73317845)"
565,3,-120.8908497,32.57282471,"(-120.8908497,32.57282471)"
566,3,-122.1594959,33.1028272,"(-122.15949587,33.1028272)"
567,3,-121.2486678,35.62865415,"(-121.24866782,35.62865415)"
568,3,-125.2019912,40.48381788,"(-125.20199121,40.48381788)"
569,3,-121.1662629,34.58137018,"(-121.16626288,34.58137018)"
570,3,-125.5720066,41.31275711,"(-125.57200659,41.31275711)"
571,3,-122.6481557,35.08385247,"(-122.64815573,35.08385247)"
572,3,-121.5541128,32.48514585,"(-121.55411276,32.48514585)"
573,3,-124.6756656,38.7561435,"(-124.67566561,38.7561435)"
574,3,-125.7761225,38.41462343,"(-125.7761225,38.41462343)"
575,3,-119.146805,31.70135266,"(-119.14680502,31.70135266)"
576,3,-126.6954632,40.31592652,"(-126.69546322,40.31592652)"
577,3,-123.4278344,38.15103475,"(-123.42783436,38.15103475)"
578,3,-123.8272566,39.09263853,"(-123.82725655,39.09263853)"
579,3,-120.7729289,35.06646051,"(-120.77292892,35.06646051)"
580,3,-126.3094362,38.26864329,"(-126.30943619,38.26864329)"
581,3,-126.8440395,40.54479555,"(-126.84403946,40.54479555)"
582,3,-123.9940475,35.90053511,"(-123.99404752,35.90053511)"
583,3,-121.3690992,34.19518519,"(-121.36909924,34.19518519)"
584,3,-120.6151086,31.53611849,"(-120.61510858,31.53611849)"
585,3,-121.2484288,33.13437438,"(-121.24842883,33.13437438)"
586,3,-126.0189735,39.31823754,"(-126.01897345,39.31823754)"
587,3,-120.9073352,31.00132968,"(-120.90733521,31.00132968)"
588,3,-118.088076,32.2495165,"(-118.08807595,32.2495165)"
589,3,-126.6953896,39.55513484,"(-126.69538957,39.55513484)"
590,3,-121.0184524,33.81273629,"(-121.01845242,33.81273629)"
591,3,-125.7423668,38.77306797,"(-125.74236677,38.77306797)"
592,3,-122.070588,35.49500096,"(-122.07058798,35.49500096)"
593,3,-118.9723696,32.93055805,"(-118.97236957,32.93055805)"
594,3,-120.6862017,34.97759019,"(-120.68620167,34.97759019)"
595,3,-122.5802438,35.500367,"(-122.58024378,35.500367)"
596,3,-121.4534406,32.91720704,"(-121.45344061,32.91720704)"
597,3,-120.8582365,31.85253348,"(-120.85823649,31.85253348)"
598,3,-120.957738,33.60827711,"(-120.95773801,33.60827711)"
599,3,-126.0164841,41.21403923,"(-126.01648413,41.21403923)"
600,3,-124.2248229,37.54400225,"(-124.22482285,37.54400225)"
601,3,-124.9447258,38.65972774,"(-124.94472582,38.65972774)"
602,3,-127.0318969,41.88641795,"(-127.03189686,41.88641795)"
603,3,-122.9060738,37.11598895,"(-122.90607377,37.11598895)"
604,3,-121.1083627,34.46513822,"(-121.1083627,34.46513822)"
605,3,-119.332418,32.26340312,"(-119.33241801,32.26340312)"
606,3,-120.1327002,34.35342676,"(-120.13270022,34.35342676)"
607,3,-122.6811443,37.06916101,"(-122.68114428,37.06916101)"
608,3,-124.3952076,39.01080947,"(-124.39520758,39.01080947)"
609,3,-122.9304517,33.45965906,"(-122.93045168,33.45965906)"
610,3,-125.5881882,40.46058037,"(-125.58818823,40.46058037)"
611,3,-124.9660659,40.7294897,"(-124.96606586,40.7294897)"
612,3,-123.8157316,37.53824888,"(-123.81573156,37.53824888)"
613,3,-121.3780385,31.37592417,"(-121.37803851,31.37592417)"
614,3,-123.6941271,36.42253032,"(-123.69412711,36.42253032)"
615,3,-122.191711,37.58785906,"(-122.19171099,37.58785906)"
616,3,-118.8730297,33.62797969,"(-118.87302967,33.62797969)"
617,3,-126.3456169,40.75899687,"(-126.34561692,40.75899687)"
618,3,-124.8069314,38.52952445,"(-124.80693135,38.52952445)"
619,3,-117.2715237,33.04008473,"(-117.27152368,33.04008473)"
620,3,-125.1293722,37.37284371,"(-125.12937221,37.37284371)"
621,3,-123.3510231,36.1604995,"(-123.35102306,36.1604995)"
622,3,-120.8155485,35.10217883,"(-120.81554851,35.10217883)"
623,3,-122.7704937,35.14653339,"(-122.77049373,35.14653339)"
624,3,-124.9129535,38.17353268,"(-124.91295347,38.17353268)"
625,3,-119.2528191,32.26606538,"(-119.25281905,32.26606538)"
626,3,-125.9953687,37.51788535,"(-125.99536865,37.51788535)"
627,3,-120.2953761,31.77647401,"(-120.29537611,31.77647401)"
628,3,-122.2464093,36.94531032,"(-122.24640927,36.94531032)"
629,3,-125.6385565,39.39866371,"(-125.63855651,39.39866371)"
630,3,-123.7238223,34.90900971,"(-123.72382228,34.90900971)"
631,3,-118.4731451,32.83371927,"(-118.47314506,32.83371927)"
632,3,-125.4714594,39.56355407,"(-125.47145939,39.56355407)"
633,3,-121.7920501,33.86800216,"(-121.79205007,33.86800216)"
634,3,-121.1796507,31.94831078,"(-121.17965067,31.94831078)"
635,3,-123.0635594,33.98021429,"(-123.06355939,33.98021429)"
636,3,-123.0273656,37.18682264,"(-123.02736557,37.18682264)"
637,3,-122.922708,35.2882525,"(-122.92270803,35.2882525)"
638,3,-119.0152018,31.67977876,"(-119.01520183,31.67977876)"
639,3,-121.9387004,32.16825707,"(-121.93870042,32.16825707)"
640,3,-126.7982477,39.82347104,"(-126.79824765,39.82347104)"
641,3,-119.3251098,33.09255503,"(-119.32510983,33.09255503)"
642,3,-126.1059003,41.67145547,"(-126.10590029,41.67145547)"
643,3,-122.2563689,35.04651064,"(-122.2563689,35.04651064)"
644,3,-121.2206874,32.90960354,"(-121.22068741,32.90960354)"
645,3,-124.616883,37.8535017,"(-124.61688304,37.8535017)"
646,3,-123.9093292,37.89861873,"(-123.90932922,37.89861873)"
647,3,-121.8233248,33.97030917,"(-121.82332481,33.97030917)"
648,3,-125.2017634,37.5394357,"(-125.2017634,37.5394357)"
649,3,-119.6138069,31.66684716,"(-119.61380687,31.66684716)"
650,3,-124.0437039,36.36740113,"(-124.04370386,36.36740113)"
651,3,-126.6913595,41.07321041,"(-126.6913595,41.07321041)"
652,3,-124.254437,37.15503957,"(-124.25443696,37.15503957)"
653,3,-120.9263826,31.24231906,"(-120.92638258,31.24231906)"
654,3,-122.6013047,37.08152285,"(-122.60130465,37.08152285)"
655,3,-126.0038725,41.23903325,"(-126.00387251,41.23903325)"
656,3,-126.5717509,40.94966697,"(-126.57175085,40.94966697)"
657,3,-120.4122558,31.57300593,"(-120.41225577,31.57300593)"
658,3,-124.9909506,39.04334235,"(-124.99095058,39.04334235)"
659,3,-122.7942647,36.30505566,"(-122.79426467,36.30505566)"
660,3,-120.8832995,33.54128859,"(-120.88329949,33.54128859)"
661,3,-126.2681768,40.98403271,"(-126.2681768,40.98403271)"
662,3,-121.0726005,32.80803757,"(-121.07260048,32.80803757)"
663,3,-122.3782104,35.23437415,"(-122.37821038,35.23437415)"
664,3,-121.5764383,32.52892467,"(-121.57643828,32.52892467)"
665,3,-125.4373738,41.3627304,"(-125.43737376,41.3627304)"
666,3,-119.535332,31.63204878,"(-119.53533196,31.63204878)"
667,3,-124.3522415,36.60092555,"(-124.35224151,36.60092555)"
668,3,-126.0817338,40.32976394,"(-126.08173376,40.32976394)"
669,3,-119.2521933,31.28694241,"(-119.25219331,31.28694241)"
670,3,-124.3748374,37.60261359,"(-124.37483738,37.60261359)"
671,3,-125.2122529,39.2918368,"(-125.21225289,39.2918368)"
672,3,-122.815818,34.02120952,"(-122.81581798,34.02120952)"
673,3,-123.619517,35.29436672,"(-123.61951704,35.29436672)"
674,3,-122.7740411,35.17355337,"(-122.77404112,35.17355337)"
675,3,-118.3227674,31.75812336,"(-118.3227674,31.75812336)"
676,3,-124.5222952,41.03400981,"(-124.52229523,41.03400981)"
677,3,-125.1859104,40.36789875,"(-125.18591038,40.36789875)"
678,3,-123.8436266,36.23108465,"(-123.84362655,36.23108465)"
679,3,-123.6970705,34.57276667,"(-123.69707047,34.57276667)"
680,3,-123.8963004,35.52858574,"(-123.89630042,35.52858574)"
681,3,-122.5357246,33.23531659,"(-122.53572462,33.23531659)"
682,3,-122.7349695,37.43901352,"(-122.73496945,37.43901352)"
683,3,-118.562587,32.89107693,"(-118.56258703,32.89107693)"
684,3,-118.721601,32.67205724,"(-118.72160103,32.67205724)"
685,3,-123.9393406,39.06904047,"(-123.93934058,39.06904047)"
686,3,-124.4260872,35.76047229,"(-124.42608716,35.76047229)"
687,3,-123.3733318,34.49153081,"(-123.3733318,34.49153081)"
688,3,-119.5225324,32.09528185,"(-119.52253244,32.09528185)"
689,3,-125.2093457,37.28232427,"(-125.2093457,37.28232427)"
690,3,-123.0245554,37.58435964,"(-123.0245554,37.58435964)"
691,3,-123.9694627,39.81045863,"(-123.9694627,39.81045863)"
692,3,-119.6214468,31.53002787,"(-119.62144678,31.53002787)"
693,3,-126.9427946,40.60744815,"(-126.94279455,40.60744815)"
694,3,-123.6532074,38.62665382,"(-123.65320737,38.62665382)"
695,3,-118.3086711,33.3690361,"(-118.30867114,33.3690361)"
696,3,-125.2612225,37.11206966,"(-125.26122252,37.11206966)"
697,3,-122.9371481,35.95326714,"(-122.93714806,35.95326714)"
698,3,-117.833761,32.92667716,"(-117.83376104,32.92667716)"
699,3,-124.8794733,38.9755817,"(-124.87947333,38.9755817)"
700,3,-119.7870078,33.01768915,"(-119.78700775,33.01768915)"
701,3,-125.4330514,38.42025792,"(-125.43305136,38.42025792)"
702,3,-120.4143206,33.98237376,"(-120.41432059,33.98237376)"
703,3,-121.8794438,35.18503284,"(-121.8794438,35.18503284)"
704,3,-125.9332427,41.11507621,"(-125.93324266,41.11507621)"
705,3,-122.6604881,34.21013856,"(-122.66048814,34.21013856)"
706,3,-121.9776104,36.13916986,"(-121.97761044,36.13916986)"
707,3,-125.575555,38.68651376,"(-125.57555502,38.68651376)"
708,3,-122.4943573,37.29605404,"(-122.49435732,37.29605404)"
709,3,-118.5535356,33.93815124,"(-118.55353563,33.93815124)"
710,3,-121.1514621,31.86629519,"(-121.15146209,31.86629519)"
711,3,-119.4362093,33.14246872,"(-119.43620931,33.14246872)"
712,3,-123.0292207,34.61876969,"(-123.02922068,34.61876969)"
713,3,-124.5193119,38.5427027,"(-124.51931191,38.5427027)"
714,3,-125.9497046,38.37453171,"(-125.94970458,38.37453171)"
715,3,-124.7674436,40.93981493,"(-124.76744359,40.93981493)"
716,3,-122.1710799,35.98600747,"(-122.17107993,35.98600747)"
717,3,-118.3921259,33.8345792,"(-118.39212587,33.8345792)"
718,3,-123.8303544,35.68072395,"(-123.83035444,35.68072395)"
719,3,-119.8295091,31.528206,"(-119.82950914,31.528206)"
720,3,-117.7424184,32.87188226,"(-117.74241839,32.87188226)"
721,3,-117.950265,33.44303287,"(-117.95026501,33.44303287)"
722,3,-124.5655705,36.99418891,"(-124.56557047,36.99418891)"
723,3,-126.5850472,39.26839764,"(-126.58504722,39.26839764)"
724,3,-124.4544349,37.12497892,"(-124.4544349,37.12497892)"
725,3,-124.171022,38.32205357,"(-124.171022,38.32205357)"
726,3,-123.323835,34.90670655,"(-123.32383499,34.90670655)"
727,3,-118.9903359,31.49517785,"(-118.99033585,31.49517785)"
728,3,-122.506646,35.8452664,"(-122.50664603,35.8452664)"
729,3,-119.5085276,33.24782276,"(-119.50852761,33.24782276)"
730,3,-125.7120925,39.59973006,"(-125.71209246,39.59973006)"
731,3,-125.5569186,40.18319213,"(-125.55691857,40.18319213)"
732,3,-121.3416772,33.13850914,"(-121.34167724,33.13850914)"
733,3,-121.4576016,33.32684574,"(-121.4576016,33.32684574)"
