year,site_number,site_number_jupyter,watts
2009,omni-directional_wave_power_38,38,28194.39075
2009,omni-directional_wave_power_39,39,31160.37192
2009,omni-directional_wave_power_40,40,33652.03288
2009,omni-directional_wave_power_41,41,35901.63014
2009,omni-directional_wave_power_42,42,37695.67979
2009,omni-directional_wave_power_43,43,38997.2113
2009,omni-directional_wave_power_44,44,1542.355479
2009,omni-directional_wave_power_45,45,26952.36473
2009,omni-directional_wave_power_46,46,30864.14349
2009,omni-directional_wave_power_47,47,34002.52192
2009,omni-directional_wave_power_48,48,36340.06747
2009,omni-directional_wave_power_49,49,37928.14384
2009,omni-directional_wave_power_50,50,39013.03836
2009,omni-directional_wave_power_51,51,30386.775
2009,omni-directional_wave_power_52,52,28906.92774
2009,omni-directional_wave_power_53,53,34534.33459
2009,omni-directional_wave_power_54,54,36326.39589
2009,omni-directional_wave_power_55,55,38106.31952
2009,omni-directional_wave_power_56,56,39194.62637
2009,omni-directional_wave_power_57,57,32007.73973
2009,omni-directional_wave_power_58,58,34437.23185
2009,omni-directional_wave_power_59,59,36553.97363
2009,omni-directional_wave_power_60,60,38253.84007
2009,omni-directional_wave_power_61,61,39262.88733
2009,omni-directional_wave_power_62,62,22110.8024
2009,omni-directional_wave_power_63,63,34131.49212
2009,omni-directional_wave_power_64,64,35267.52877
2009,omni-directional_wave_power_65,65,37005.60616
2009,omni-directional_wave_power_66,66,38532.31884
2009,omni-directional_wave_power_67,67,39393.76952
2009,omni-directional_wave_power_68,68,20793.98322
2009,omni-directional_wave_power_69,69,27804.41918
2009,omni-directional_wave_power_70,70,33699.9161
2009,omni-directional_wave_power_71,71,35843.93938
2009,omni-directional_wave_power_72,72,37405.68253
2009,omni-directional_wave_power_73,73,38878.31678
2009,omni-directional_wave_power_74,74,39749.46815
2009,omni-directional_wave_power_75,75,40271.05479
2009,omni-directional_wave_power_76,76,40393.4024
2009,omni-directional_wave_power_77,77,18096.44966
2009,omni-directional_wave_power_78,78,26116.36747
2009,omni-directional_wave_power_79,79,31753.12397
2009,omni-directional_wave_power_80,80,34497.0024
2009,omni-directional_wave_power_81,81,36410.61747
2009,omni-directional_wave_power_82,82,37916.19555
2009,omni-directional_wave_power_83,83,17917.65103
2009,omni-directional_wave_power_84,84,25239.2363
2009,omni-directional_wave_power_85,85,30289.46062
2009,omni-directional_wave_power_86,86,33096.14418
2009,omni-directional_wave_power_87,87,35274.76918
2009,omni-directional_wave_power_88,88,37116.74178
2009,omni-directional_wave_power_89,89,38369.0024
2009,omni-directional_wave_power_90,90,24859.35
2009,omni-directional_wave_power_91,91,28356.48048
2009,omni-directional_wave_power_92,92,31651.19966
2009,omni-directional_wave_power_93,93,33979.46027
2009,omni-directional_wave_power_94,94,35935.64692
2009,omni-directional_wave_power_95,95,37674.10548
2009,omni-directional_wave_power_96,96,38933.04178
2009,omni-directional_wave_power_97,97,21463.00308
2009,omni-directional_wave_power_98,98,29922.57877
2009,omni-directional_wave_power_99,99,32571.46507
2009,omni-directional_wave_power_100,100,34727.75
2009,omni-directional_wave_power_101,101,36643.51267
2009,omni-directional_wave_power_102,102,38187.44418
2009,omni-directional_wave_power_103,103,28389.25068
2009,omni-directional_wave_power_104,104,31120.75993
2009,omni-directional_wave_power_105,105,33642.325
2009,omni-directional_wave_power_106,106,35440.07432
2009,omni-directional_wave_power_107,107,37471.66986
2009,omni-directional_wave_power_108,108,38801.92637
2009,omni-directional_wave_power_109,109,29830.19144
2009,omni-directional_wave_power_110,110,32186.07466
2009,omni-directional_wave_power_111,111,34590.79966
2009,omni-directional_wave_power_112,112,36264.84829
2009,omni-directional_wave_power_113,113,38027.55068
2009,omni-directional_wave_power_114,114,39245.37466
2009,omni-directional_wave_power_115,115,40258.28562
2009,omni-directional_wave_power_116,116,40558.1476
2009,omni-directional_wave_power_117,117,1.858219178
2009,omni-directional_wave_power_118,118,19999.64932
2009,omni-directional_wave_power_119,119,30503.7339
2009,omni-directional_wave_power_120,120,33341.63014
2009,omni-directional_wave_power_121,121,35467.24144
2009,omni-directional_wave_power_122,122,37040.52842
2009,omni-directional_wave_power_123,123,38666.36644
2009,omni-directional_wave_power_124,124,19115.88973
2009,omni-directional_wave_power_125,125,25958.02329
2009,omni-directional_wave_power_126,126,31737.81438
2009,omni-directional_wave_power_127,127,34702.62295
2009,omni-directional_wave_power_128,128,36463.30308
2009,omni-directional_wave_power_129,129,37721.27158
2009,omni-directional_wave_power_130,130,39061.75719
2009,omni-directional_wave_power_131,131,21705.90822
2009,omni-directional_wave_power_132,132,24689.3613
2009,omni-directional_wave_power_133,133,30198.36747
2009,omni-directional_wave_power_134,134,33780.23699
2009,omni-directional_wave_power_135,135,35758.94007
2009,omni-directional_wave_power_136,136,37197.23185
2009,omni-directional_wave_power_137,137,38423.34212
2009,omni-directional_wave_power_138,138,39502.38767
2009,omni-directional_wave_power_139,139,18151.04418
2009,omni-directional_wave_power_140,140,24524.98116
2009,omni-directional_wave_power_141,141,29178.55034
2009,omni-directional_wave_power_142,142,33063.02979
2009,omni-directional_wave_power_143,143,35190.63562
2009,omni-directional_wave_power_144,144,36859.99418
2009,omni-directional_wave_power_145,145,38087.22123
2009,omni-directional_wave_power_146,146,20.03561644
2009,omni-directional_wave_power_147,147,24484.62089
2009,omni-directional_wave_power_148,148,28752.56404
2009,omni-directional_wave_power_149,149,32214.01507
2009,omni-directional_wave_power_150,150,34376.6274
2009,omni-directional_wave_power_151,151,36096.50103
2009,omni-directional_wave_power_152,152,37603.57774
2009,omni-directional_wave_power_153,153,38516.04144
2009,omni-directional_wave_power_154,154,3830.118493
2009,omni-directional_wave_power_155,155,27777.86233
2009,omni-directional_wave_power_156,156,30486.19349
2009,omni-directional_wave_power_157,157,33832.65788
2009,omni-directional_wave_power_158,158,35579.19349
2009,omni-directional_wave_power_159,159,36961.66164
2009,omni-directional_wave_power_160,160,38198.75925
2009,omni-directional_wave_power_161,161,38942.43904
2009,omni-directional_wave_power_162,162,6820.832877
2009,omni-directional_wave_power_163,163,14640.24658
2009,omni-directional_wave_power_164,164,21981.64829
2009,omni-directional_wave_power_165,165,29231.75274
2009,omni-directional_wave_power_166,166,33899.02363
2009,omni-directional_wave_power_167,167,33868.68699
2009,omni-directional_wave_power_168,168,36376.15377
2009,omni-directional_wave_power_169,169,37549.16575
2009,omni-directional_wave_power_170,170,20380.65616
2009,omni-directional_wave_power_171,171,23050.56199
2009,omni-directional_wave_power_172,172,29029.88356
2009,omni-directional_wave_power_173,173,30106.63356
2009,omni-directional_wave_power_174,174,33046.40753
2009,omni-directional_wave_power_175,175,35680.0476
2009,omni-directional_wave_power_176,176,36869.49897
2009,omni-directional_wave_power_177,177,37974.44281
2009,omni-directional_wave_power_178,178,19590.56438
2009,omni-directional_wave_power_179,179,23742.37705
2009,omni-directional_wave_power_180,180,25667.38801
2009,omni-directional_wave_power_181,181,32557.61849
2009,omni-directional_wave_power_182,182,34738.70959
2009,omni-directional_wave_power_183,183,36082.80514
2009,omni-directional_wave_power_184,184,37214.74384
2009,omni-directional_wave_power_185,185,38057.91575
2009,omni-directional_wave_power_186,186,17986.64692
2009,omni-directional_wave_power_187,187,24220.99692
2009,omni-directional_wave_power_188,188,26427.15308
2009,omni-directional_wave_power_189,189,31293.63904
2009,omni-directional_wave_power_190,190,33814.54692
2009,omni-directional_wave_power_191,191,35171.83425
2009,omni-directional_wave_power_192,192,22017.80548
2009,omni-directional_wave_power_193,193,26690.03288
2009,omni-directional_wave_power_194,194,29377.47637
2009,omni-directional_wave_power_195,195,32929.44007
2009,omni-directional_wave_power_196,196,34348.79315
2009,omni-directional_wave_power_197,197,35533.98904
2009,omni-directional_wave_power_198,198,40390.1387
2009,omni-directional_wave_power_199,199,39984.97363
2009,omni-directional_wave_power_200,200,39127.74966
2009,omni-directional_wave_power_201,201,37553.75582
2009,omni-directional_wave_power_202,202,0.383561644
2009,omni-directional_wave_power_203,203,3.510273973
2009,omni-directional_wave_power_204,204,18602.55137
2009,omni-directional_wave_power_205,205,25615.13836
2009,omni-directional_wave_power_206,206,28426.00479
2009,omni-directional_wave_power_207,207,31780.20719
2009,omni-directional_wave_power_208,208,33549.73767
2009,omni-directional_wave_power_209,209,34917.25068
2009,omni-directional_wave_power_210,210,6637.265411
2009,omni-directional_wave_power_211,211,8661.906507
2009,omni-directional_wave_power_212,212,16085.29829
2009,omni-directional_wave_power_213,213,22313.67021
2009,omni-directional_wave_power_214,214,26721.33664
2009,omni-directional_wave_power_215,215,30464.87534
2009,omni-directional_wave_power_216,216,32703.51815
2009,omni-directional_wave_power_217,217,34012.54555
2009,omni-directional_wave_power_218,218,35193.65103
2009,omni-directional_wave_power_219,219,12048.80308
2009,omni-directional_wave_power_220,220,15976.26575
2009,omni-directional_wave_power_221,221,23331.47774
2009,omni-directional_wave_power_222,222,26762.11986
2009,omni-directional_wave_power_223,223,29703.57568
2009,omni-directional_wave_power_224,224,31742.87534
2009,omni-directional_wave_power_225,225,33170.29897
2009,omni-directional_wave_power_226,226,34513.09041
2009,omni-directional_wave_power_227,227,35377.00959
2009,omni-directional_wave_power_228,228,14313.05651
2009,omni-directional_wave_power_229,229,11271.41233
2009,omni-directional_wave_power_230,230,26369.95308
2009,omni-directional_wave_power_231,231,28649.11678
2009,omni-directional_wave_power_232,232,30753.31986
2009,omni-directional_wave_power_233,233,32402.8589
2009,omni-directional_wave_power_234,234,33532.41027
2009,omni-directional_wave_power_235,235,25967.19521
2009,omni-directional_wave_power_236,236,27809.09623
2009,omni-directional_wave_power_237,237,29726.34555
2009,omni-directional_wave_power_238,238,31609.64486
2009,omni-directional_wave_power_239,239,32820.86062
2009,omni-directional_wave_power_240,240,33813.44795
2009,omni-directional_wave_power_241,241,14091.82842
2009,omni-directional_wave_power_242,242,28412.28116
2009,omni-directional_wave_power_243,243,28966.02397
2009,omni-directional_wave_power_244,244,30466.40342
2009,omni-directional_wave_power_245,245,32102.95308
2009,omni-directional_wave_power_246,246,33300.26781
2009,omni-directional_wave_power_247,247,34149.55034
2009,omni-directional_wave_power_248,248,36868.10822
2009,omni-directional_wave_power_249,249,35528.22911
2009,omni-directional_wave_power_250,250,19489.53253
2009,omni-directional_wave_power_251,251,24771.68733
2009,omni-directional_wave_power_252,252,28457.725
2009,omni-directional_wave_power_253,253,29787.5976
2009,omni-directional_wave_power_254,254,31416.59075
2009,omni-directional_wave_power_255,255,32669.83767
2009,omni-directional_wave_power_256,256,19018.49726
2009,omni-directional_wave_power_257,257,24209.40205
2009,omni-directional_wave_power_258,258,28044.60479
2009,omni-directional_wave_power_259,259,29368.87021
2009,omni-directional_wave_power_260,260,30915.42363
2009,omni-directional_wave_power_261,261,32211.77774
2009,omni-directional_wave_power_262,262,33317.4226
2009,omni-directional_wave_power_263,263,16053.42329
2009,omni-directional_wave_power_264,264,22099.58356
2009,omni-directional_wave_power_265,265,27295.02568
2009,omni-directional_wave_power_266,266,28886.65137
2009,omni-directional_wave_power_267,267,30342.42534
2009,omni-directional_wave_power_268,268,31826.86233
2009,omni-directional_wave_power_269,269,32930.00342
2009,omni-directional_wave_power_270,270,33837.31027
2009,omni-directional_wave_power_271,271,34635.67397
2009,omni-directional_wave_power_272,272,14018.32842
2009,omni-directional_wave_power_273,273,21201.40582
2009,omni-directional_wave_power_274,274,26936.3089
2009,omni-directional_wave_power_275,275,28649.14589
2009,omni-directional_wave_power_276,276,29963.81267
2009,omni-directional_wave_power_277,277,31538.48425
2009,omni-directional_wave_power_278,278,13641.34418
2009,omni-directional_wave_power_279,279,22877.41918
2009,omni-directional_wave_power_280,280,26496.2274
2009,omni-directional_wave_power_281,281,28365.16473
2009,omni-directional_wave_power_282,282,29471.82774
2009,omni-directional_wave_power_283,283,31028.87397
2009,omni-directional_wave_power_284,284,32679.25925
2009,omni-directional_wave_power_285,285,2801.456849
2009,omni-directional_wave_power_286,286,22682.48288
2009,omni-directional_wave_power_287,287,26022.17123
2009,omni-directional_wave_power_288,288,27875.94623
2009,omni-directional_wave_power_289,289,29229.43527
2009,omni-directional_wave_power_290,290,30598.32432
2009,omni-directional_wave_power_291,291,32188.49589
2009,omni-directional_wave_power_292,292,33474.5387
2009,omni-directional_wave_power_293,293,10329.07295
2009,omni-directional_wave_power_294,294,16389.32432
2009,omni-directional_wave_power_295,295,25265.98459
2009,omni-directional_wave_power_296,296,27527.27329
2009,omni-directional_wave_power_297,297,28882.50514
2009,omni-directional_wave_power_298,298,30270.59863
